ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ave_change,pred_ave_change,real_trend,pred_trend
000002.SZ,20180420,30.18,30.5,29.92,30.15,30.23,-0.08,-0.26,254795.46,769678.4559999999,-0.010000000000000009,0.20629370133082062,0,1
000002.SZ,20180423,29.88,30.29,29.79,29.91,30.15,-0.24,-0.8,201714.25,605310.89,-0.47000000000000003,-0.06780927439530704,-1,0
000002.SZ,20180424,29.85,31.1,29.8,30.93,29.91,1.02,3.41,469832.12,1447945.429,-0.8433333333333334,-0.43794443418582296,-1,-1
000002.SZ,20180425,30.65,30.65,29.96,30.12,30.93,-0.81,-2.62,397684.18,1199524.613,-0.8133333333333335,-0.4432439746459327,-1,-1
000002.SZ,20180426,30.3,30.3,28.26,28.5,30.12,-1.62,-5.38,812262.55,2348260.6459999997,-0.38999999999999996,-0.32698532720406864,-1,-1
000002.SZ,20180427,28.66,28.75,27.42,28.4,28.5,-0.1,-0.35,381958.29,1071392.412,-0.4966666666666666,-0.09673947592576358,-1,0
000002.SZ,20180502,28.4,28.66,27.63,27.68,28.4,-0.72,-2.54,397170.81,1111292.763,-0.10000000000000002,-0.2249551623066268,-1,-1
000002.SZ,20180503,27.65,27.66,26.56,27.33,27.68,-0.35,-1.26,542419.86,1466857.435,0.45333333333333337,0.00989247391621259,1,0
000002.SZ,20180504,27.26,27.56,26.81,26.91,27.33,-0.42,-1.54,425383.6,1154814.762,0.43,0.4777487901846567,1,1
000002.SZ,20180507,27.01,27.51,26.72,27.38,26.91,0.47,1.75,408453.67,1110387.754,0.23,0.17086865494648604,1,1
000002.SZ,20180508,27.4,28.86,27.33,28.69,27.38,1.31,4.78,655817.53,1857899.321,-0.25,-0.12404862006505345,-1,-1
000002.SZ,20180509,28.5,28.5,28.0,28.2,28.69,-0.49,-1.71,409030.79,1152922.298,-0.08666666666666667,-0.2878492670257888,0,-1
000002.SZ,20180510,28.32,28.53,27.7,28.07,28.2,-0.13,-0.46,429639.57,1204133.432,-0.10666666666666667,0.05476820955673841,-1,0
000002.SZ,20180511,28.1,28.19,27.73,27.94,28.07,-0.13,-0.46,318303.73,889939.605,-0.23666666666666666,0.049431915084520855,-1,0
000002.SZ,20180514,28.08,28.29,27.87,27.94,27.94,0.0,0.0,350838.54,984200.058,-0.3833333333333333,-0.16398174007733676,-1,-1
000002.SZ,20180515,28.11,28.15,27.34,27.75,27.94,-0.19,-0.68,405069.26,1120666.813,-0.19999999999999998,-0.26335477252801276,-1,-1
000002.SZ,20180516,27.55,27.75,27.21,27.23,27.75,-0.52,-1.87,373238.06,1020836.429,-0.053333333333333344,-0.03131756265958163,0,0
000002.SZ,20180517,27.19,27.22,26.77,26.79,27.23,-0.44,-1.62,445623.87,1199275.7,-0.023333333333333334,0.06742996672789243,0,0
000002.SZ,20180518,26.7,27.15,26.53,27.15,26.79,0.36,1.34,407222.27,1092945.215,-0.11666666666666665,-0.019999609788259,-1,0
000002.SZ,20180521,27.23,27.31,26.81,27.07,27.15,-0.08,-0.29,432446.76,1167666.221,-0.13999999999999999,-0.10393572886784885,-1,-1
000002.SZ,20180522,27.05,27.05,26.58,26.72,27.07,-0.35,-1.29,415469.03,1111277.324,-0.11,-0.087335014541944,-1,0
000002.SZ,20180523,26.72,27.17,26.56,26.8,26.72,0.08,0.3,433170.62,1164157.877,-0.10000000000000002,-0.03904503663380954,-1,0
000002.SZ,20180524,26.8,26.85,26.52,26.65,26.8,-0.15,-0.56,241610.93,643575.797,-0.35000000000000003,-0.015173305769761532,-1,0
000002.SZ,20180525,26.68,26.91,26.32,26.39,26.65,-0.26,-0.98,270005.46,717574.35,-0.5833333333333334,-0.2411159699161849,-1,-1
000002.SZ,20180528,26.39,26.82,26.3,26.5,26.39,0.11,0.42,254594.99,676789.912,-0.3033333333333333,-0.3705678238471351,-1,-1
000002.SZ,20180529,26.3,26.37,25.34,25.6,26.5,-0.9,-3.4,556052.35,1428341.707,0.13333333333333333,-0.036852351625760525,1,0
000002.SZ,20180530,25.21,25.21,24.58,24.64,25.6,-0.96,-3.75,540168.82,1342440.709,0.8866666666666667,0.2826989005009332,1,1
000002.SZ,20180531,24.77,25.68,24.56,25.59,24.64,0.95,3.86,705893.25,1768260.9019999998,0.6333333333333333,0.7742157832781473,1,1
000002.SZ,20180601,25.39,26.46,25.3,26.0,25.59,0.41,1.6,520770.82,1355014.4540000001,0.33,0.19895534048477798,1,1
000002.SZ,20180604,26.3,27.38,26.28,27.3,26.0,1.3,5.0,789190.77,2138820.837,0.03000000000000001,-0.22482309897740696,0,-1
000002.SZ,20180605,27.29,27.77,26.84,27.49,27.3,0.19,0.7,606841.37,1658473.532,-0.26,-0.08721310993035648,-1,0
000002.SZ,20180606,27.3,27.54,26.85,26.99,27.49,-0.5,-1.82,508162.53,1378427.3390000002,0.10666666666666665,-0.08930774619181965,1,0
000002.SZ,20180607,27.07,27.64,26.95,27.39,26.99,0.4,1.48,597535.75,1637918.2959999999,0.10666666666666665,0.24517088542381912,1,1
000002.SZ,20180608,27.1,27.18,26.55,26.71,27.39,-0.68,-2.48,388545.08,1040501.593,0.31,0.149235266248385,1,1
000002.SZ,20180611,26.74,27.73,26.68,27.31,26.71,0.6,2.25,526436.79,1437705.8909999998,0.02,0.13803020069996505,0,1
000002.SZ,20180612,27.57,27.83,27.23,27.71,27.31,0.4,1.46,498372.48,1376048.9840000002,0.09333333333333332,-0.11769782354434345,1,-1
000002.SZ,20180613,27.41,28.25,27.31,27.64,27.71,-0.07,-0.25,602843.57,1680583.497,-0.18000000000000002,0.062063196102777995,-1,0
000002.SZ,20180614,27.48,27.76,27.12,27.37,27.64,-0.27,-0.98,357604.45,980418.255,-0.1366666666666667,-0.12413411309321735,-1,-1
000002.SZ,20180615,27.37,28.3,27.33,27.99,27.37,0.62,2.27,698195.18,1951841.87,-0.08666666666666667,-0.0659398420651755,0,0
000002.SZ,20180619,27.85,27.85,26.91,27.1,27.99,-0.89,-3.18,600442.11,1639680.595,0.3333333333333333,0.06498456935087828,1,0
000002.SZ,20180620,26.99,27.29,26.41,26.96,27.1,-0.14,-0.52,393400.42,1059357.118,-0.15666666666666665,0.3350733677546182,-1,1
000002.SZ,20180621,26.97,28.5,26.82,27.73,26.96,0.77,2.86,777932.09,2167319.528,-0.7300000000000001,-0.25225334872802113,-1,-1
000002.SZ,20180622,27.5,28.2,27.44,28.1,27.73,0.37,1.33,444366.6,1235687.451,-1.2933333333333332,-0.5577595459421477,-1,-1
000002.SZ,20180625,28.25,28.38,26.41,26.49,28.1,-1.61,-5.73,615811.76,1686677.9019999998,-0.87,-0.6185463445385299,-1,-1
000002.SZ,20180626,25.82,26.06,24.83,25.54,26.49,-0.95,-3.59,591809.32,1503936.8669999999,-0.3133333333333334,-0.37049100567897175,-1,-1
000002.SZ,20180627,25.5,25.51,23.81,24.22,25.54,-1.32,-5.17,672347.28,1652394.698,-0.4733333333333334,0.019678514997164283,-1,0
000002.SZ,20180628,23.86,24.57,23.5,23.88,24.22,-0.34,-1.4,462512.82,1114653.844,-0.15333333333333335,-0.24341480781634664,-1,-1
000002.SZ,20180629,24.1,24.6,23.89,24.6,23.88,0.72,3.02,352884.91,859583.948,-0.5333333333333333,-0.09070531179507588,-1,0
000002.SZ,20180702,24.5,24.55,22.52,22.8,24.6,-1.8,-7.32,846203.86,1981131.638,0.08333333333333333,-0.303472689886888,0,-1
000002.SZ,20180703,23.1,23.48,22.8,23.42,22.8,0.62,2.72,549964.88,1274023.575,-0.06999999999999999,0.09227385262648252,0,1
000002.SZ,20180704,23.46,23.75,23.0,23.0,23.42,-0.42,-1.79,249881.03,582470.214,0.33666666666666667,0.037666636208693066,1,0
000002.SZ,20180705,23.02,23.41,22.85,23.05,23.0,0.05,0.22,267278.61,619393.007,0.3666666666666667,0.27026497254769,1,1
000002.SZ,20180706,23.34,23.6,22.65,23.21,23.05,0.16,0.69,346930.01,805107.0959999999,0.08333333333333337,0.20550908307234436,0,1
000002.SZ,20180709,23.37,24.05,23.37,24.01,23.21,0.8,3.45,404626.6,964798.9959999999,-0.05333333333333331,-0.13347819288571688,0,-1
000002.SZ,20180710,24.2,24.49,23.77,24.15,24.01,0.14,0.58,389259.48,936534.189,-0.1433333333333333,-0.08781041969855641,-1,0
000002.SZ,20180711,23.48,23.63,23.17,23.46,24.15,-0.69,-2.86,286052.97,668957.022,-0.10333333333333332,-0.02140333910783145,-1,0
000002.SZ,20180712,23.58,24.22,23.47,23.85,23.46,0.39,1.66,384228.4,916845.446,-0.29,-0.014364831646283596,-1,0
000002.SZ,20180713,24.24,24.35,23.64,23.72,23.85,-0.13,-0.55,407555.34,976014.5859999999,-0.4166666666666667,-0.1511656617124877,-1,-1
000002.SZ,20180716,23.59,23.66,22.81,23.15,23.72,-0.57,-2.4,430694.06,994746.276,-0.1566666666666667,-0.23562718053658818,-1,-1
000002.SZ,20180717,23.05,23.28,22.65,22.98,23.15,-0.17,-0.73,313869.3,718627.835,0.05333333333333332,-0.012384338279565305,0,0
000002.SZ,20180718,23.02,23.05,22.42,22.47,22.98,-0.51,-2.22,410641.88,930105.2729999999,0.4266666666666667,0.16410785714785248,1,1
000002.SZ,20180719,22.7,22.96,22.5,22.68,22.47,0.21,0.93,506949.38,1154160.7959999999,0.5666666666666668,0.35343987266222626,1,1
000002.SZ,20180720,22.64,23.49,22.02,23.14,22.68,0.46,2.0282,610195.34,1390937.5990000002,0.3466666666666667,0.33512553105751663,1,1
000002.SZ,20180723,22.96,23.9,22.9,23.75,23.14,0.61,2.6361,555706.13,1306045.471,-0.013333333333333327,0.01138569126526502,0,0
000002.SZ,20180724,24.04,25.09,24.04,24.38,23.75,0.63,2.6526,832814.22,2055205.705,-0.35333333333333333,-0.1911470641692481,-1,-1
000002.SZ,20180725,24.38,24.58,24.0,24.18,24.38,-0.2,-0.8203,355182.97,860631.782,-0.3333333333333333,-0.2112327893575034,-1,-1
000002.SZ,20180726,24.34,24.51,23.57,23.71,24.18,-0.47,-1.9438,385134.8,924376.0,-0.13,-0.07421520193417881,-1,0
000002.SZ,20180727,23.55,23.81,23.24,23.32,23.71,-0.39,-1.6449,322827.63,757327.314,-0.3233333333333333,0.05939213822285322,-1,0
000002.SZ,20180730,23.54,23.7,22.82,23.18,23.32,-0.14,-0.6003,357066.58,828078.838,-0.6,-0.18974333484967565,-1,-1
000002.SZ,20180731,23.29,23.49,23.06,23.32,23.18,0.14,0.604,354578.15,825861.7640000001,-0.7466666666666666,-0.3988928397496543,-1,-1
000002.SZ,20180801,23.24,23.24,22.21,22.35,23.32,-0.97,-4.1595,673866.01,1523419.154,-0.49666666666666665,-0.37984821190436696,-1,-1
000002.SZ,20180802,22.34,22.34,21.07,21.38,22.35,-0.97,-4.34,677777.75,1457805.725,0.16,-0.18253680904706335,1,-1
000002.SZ,20180803,21.39,21.54,21.05,21.08,21.38,-0.3,-1.4032,346072.3,735143.747,0.14,0.29591185371081025,1,1
000002.SZ,20180806,21.18,21.32,20.52,20.86,21.08,-0.22,-1.0436,315702.05,662879.8879999999,0.54,0.13931750426689773,1,1
000002.SZ,20180807,21.15,21.86,20.93,21.86,20.86,1.0,4.7939,451653.09,969166.202,0.43999999999999995,0.31116362730662017,1,1
000002.SZ,20180808,21.89,22.29,21.5,21.5,21.86,-0.36,-1.6468,410720.18,903023.745,0.5133333333333333,0.21052132586638123,1,1
000002.SZ,20180809,21.5,22.55,21.4,22.48,21.5,0.98,4.5581,896200.17,1997096.145,-0.053333333333333344,0.17935255388418822,0,1
000002.SZ,20180810,23.0,24.07,22.93,23.18,22.48,0.7,3.1139,1201163.03,2820091.738,-0.29333333333333333,-0.20056773384412144,-1,-1
000002.SZ,20180813,22.6,23.21,22.46,23.04,23.18,-0.14,-0.604,489494.76,1113409.912,-0.10666666666666667,-0.18532041182120657,-1,-1
000002.SZ,20180814,23.0,23.05,22.05,22.32,23.04,-0.72,-3.125,486784.81,1090898.794,0.12333333333333334,0.11082435588041929,1,1
000002.SZ,20180815,22.39,22.58,22.22,22.3,22.32,-0.02,-0.0896,472553.5,1058911.645,0.35000000000000003,0.20879776815573364,1,1
000002.SZ,20180816,21.63,23.08,21.61,22.72,22.3,0.42,1.8834,490384.44,1107212.515,0.39666666666666667,0.2637748075524965,1,1
000002.SZ,20180817,22.9,23.2,22.64,22.69,22.72,-0.03,-0.132,424160.44,969847.2159999999,0.4100000000000001,0.21032248894373565,1,1
000002.SZ,20180820,22.93,23.44,22.59,23.35,22.69,0.66,2.9088,476133.14,1101391.513,0.12333333333333335,0.14057033667961746,1,1
000002.SZ,20180821,23.39,23.98,23.22,23.91,23.35,0.56,2.3983,495846.24,1173410.505,-0.07666666666666667,-0.054190543194612,0,0
000002.SZ,20180822,23.91,24.08,23.67,23.92,23.91,0.01,0.0418,421833.83,1007170.63,0.29666666666666663,-0.0807796739538512,1,0
000002.SZ,20180823,23.0,23.15,22.24,22.82,23.02,-0.2,-0.8688,543058.67,1235013.686,0.3533333333333333,0.3621067426602045,1,1
000002.SZ,20180824,22.66,23.01,22.39,22.78,22.82,-0.04,-0.1753,273417.65,621888.066,0.37666666666666665,0.2870249162117639,1,1
000002.SZ,20180827,22.98,24.06,22.85,23.91,22.78,1.13,4.9605,594341.1,1403513.889,-0.13666666666666666,0.12292190472284942,-1,1
000002.SZ,20180828,23.8,24.14,23.73,23.88,23.91,-0.03,-0.1255,348101.15,832284.975,0.05666666666666668,-0.25101889332135535,0,-1
000002.SZ,20180829,23.74,24.4,23.72,23.91,23.88,0.03,0.1256,291143.33,700596.432,-0.11999999999999998,0.07887553135553983,-1,0
000002.SZ,20180830,23.8,24.18,23.48,23.5,23.91,-0.41,-1.7148,285923.67,681645.3840000001,0.31,0.00601823578278211,1,0
000002.SZ,20180831,23.2,24.36,23.18,24.05,23.5,0.55,2.3404,428145.12,1024351.411,-0.21333333333333335,0.3016783527533212,-1,1
000002.SZ,20180903,23.85,24.57,23.38,23.55,24.05,-0.5,-2.079,497612.43,1191130.969,-0.24666666666666667,-0.19868003865083073,-1,-1
000002.SZ,20180904,23.66,24.44,23.41,24.43,23.55,0.88,3.7367,437654.47,1052057.112,-0.40666666666666673,-0.2462801369031272,-1,-1
000002.SZ,20180905,24.11,24.2,23.41,23.41,24.43,-1.02,-4.1752,546644.37,1296346.119,0.01666666666666668,-0.14621870865424488,0,-1
000002.SZ,20180906,23.32,23.56,22.69,22.81,23.41,-0.6,-2.563,375368.9,864994.565,0.17666666666666667,0.17407161871592192,1,1
000002.SZ,20180907,22.85,23.65,22.85,23.21,22.81,0.4,1.7536,334943.33,780678.316,-0.11,0.18851252118746428,-1,1
000002.SZ,20180910,23.42,23.85,23.11,23.46,23.21,0.25,1.0771,474917.79,1115789.487,-0.12000000000000004,-0.16596702744563435,-1,-1
000002.SZ,20180911,23.39,23.64,23.09,23.34,23.46,-0.12,-0.5115,358358.75,832895.939,-0.006666666666666672,-0.12088537802298878,0,-1
000002.SZ,20180912,23.24,23.3,22.61,22.88,23.34,-0.46,-1.9709,313821.54,717459.921,-0.016666666666666663,0.07817960212628035,0,0
000002.SZ,20180913,23.31,23.47,22.78,23.1,22.88,0.22,0.9615,468837.96,1080871.662,-0.03333333333333333,0.024832409123579535,0,0
000002.SZ,20180914,23.13,23.39,22.81,23.32,23.1,0.22,0.9524,334870.79,775981.815,0.2833333333333333,-0.02009514739116046,1,0
000002.SZ,20180917,23.04,23.23,22.72,22.83,23.32,-0.49,-2.1012,255061.69,584416.325,0.3933333333333333,0.2861423633495966,1,1
000002.SZ,20180918,22.65,23.1,22.47,23.0,22.83,0.17,0.7446,404634.05,921475.475,0.9333333333333332,0.25873870889345796,1,1
000002.SZ,20180919,23.03,24.67,22.91,24.17,23.0,1.17,5.087,1317837.01,3170366.001,0.15666666666666673,0.6851350156466166,1,1
000002.SZ,20180920,24.01,24.43,23.8,24.01,24.17,-0.16,-0.662,521852.72,1257974.0320000001,0.22000000000000006,-0.2108265547951064,1,-1
000002.SZ,20180921,24.2,26.0,23.93,25.8,24.01,1.79,7.4552,1064216.38,2663500.909,-0.44999999999999996,-0.07285393377145145,-1,0
000002.SZ,20180925,24.8,25.12,24.4,24.64,25.8,-1.16,-4.4961,908838.54,2247254.08,-0.11333333333333333,-0.2280798240502677,-1,-1
000002.SZ,20180926,24.66,25.33,23.89,24.67,24.64,0.03,0.1218,845884.37,2088651.9519999998,-0.8733333333333334,0.0764184914032617,-1,0
000002.SZ,20180927,24.63,24.78,24.3,24.45,24.67,-0.22,-0.8918,445294.33,1090622.0420000001,-0.8766666666666666,-0.44486343403657297,-1,-1
000002.SZ,20180928,24.5,24.9,23.95,24.3,24.45,-0.15,-0.6135,683236.25,1671576.7140000002,-0.85,-0.48199560155471183,-1,-1
000002.SZ,20181008,22.95,23.2,21.98,22.05,24.3,-2.25,-9.2593,1037914.88,2339001.429,-0.37333333333333335,-0.3613072966535888,-1,-1
000002.SZ,20181009,22.05,22.12,21.26,21.82,22.05,-0.23,-1.0431,628633.52,1360687.509,-0.006666666666666636,-0.1389562528332076,0,-1
000002.SZ,20181010,21.77,22.03,21.4,21.75,21.82,-0.07,-0.3208,437797.76,951971.015,-0.09333333333333332,0.1514037529627481,0,1
000002.SZ,20181011,21.0,21.5,20.81,20.93,21.75,-0.82,-3.7701,709553.01,1498597.0990000002,0.026666666666666672,-0.0337772278984389,0,0
000002.SZ,20181012,21.14,21.95,21.05,21.8,20.93,0.87,4.1567,531382.96,1141837.523,-0.19333333333333336,-0.07392779012521121,-1,0
000002.SZ,20181015,21.78,21.78,21.15,21.47,21.8,-0.33,-1.5138,445515.74,953879.735,-0.29333333333333333,-0.12967015763123843,-1,-1
000002.SZ,20181016,21.6,22.06,20.86,21.01,21.47,-0.46,-2.1425,397553.12,853848.661,0.18333333333333332,-0.16404851367076254,1,-1
000002.SZ,20181017,21.35,21.46,20.88,21.22,21.01,0.21,0.9995,307507.86,651794.911,0.5333333333333333,0.24828995416561753,1,1
000002.SZ,20181018,21.1,21.22,20.51,20.59,21.22,-0.63,-2.9689,577959.29,1199550.666,0.5166666666666666,0.5347239009539285,1,1
000002.SZ,20181019,20.61,21.99,20.4,21.56,20.59,0.97,4.711,759809.75,1618603.263,0.34,0.1880170268813768,1,1
000002.SZ,20181022,21.88,23.26,21.73,22.82,21.56,1.26,5.8442,1008289.94,2292054.56,0.2233333333333333,0.0007730273405709582,1,0
000002.SZ,20181023,22.88,22.92,22.05,22.14,22.82,-0.68,-2.9798,509732.7,1144781.713,0.5566666666666668,0.11343834231297163,1,1
000002.SZ,20181024,22.23,23.12,22.1,22.58,22.14,0.44,1.9874,513460.91,1161439.9679999999,0.07333333333333332,0.4525024364391962,0,1
000002.SZ,20181025,22.18,23.5,22.0,23.49,22.58,0.91,4.0301,932699.5,2150598.9869999997,0.0666666666666667,-0.07032886465390537,0,0
000002.SZ,20181026,23.71,24.75,23.46,23.81,23.49,0.32,1.3623,729756.6,1754616.8380000002,0.14,-0.012357172270616024,1,0
000002.SZ,20181029,24.28,24.33,22.53,22.8,23.81,-1.01,-4.2419,618876.62,1435756.0,0.54,0.19448858658472687,1,1
000002.SZ,20181030,23.31,23.88,22.65,23.69,22.8,0.89,3.9035,602920.35,1415832.355,0.31,0.4379994402329126,1,1
000002.SZ,20181031,23.68,24.6,23.3,24.23,23.69,0.54,2.2794,565648.85,1358918.219,-0.06333333333333331,0.11164881000916152,0,1
000002.SZ,20181101,24.9,25.27,24.28,24.42,24.23,0.19,0.7842,617847.25,1531833.907,-0.09333333333333331,-0.2421143778165183,0,-1
000002.SZ,20181102,25.2,25.25,24.0,24.62,24.42,0.2,0.8190000000000001,652339.22,1601122.935,-0.25666666666666665,-0.06381815393765781,-1,0
000002.SZ,20181105,24.48,24.48,23.7,24.04,24.62,-0.58,-2.3558,583695.56,1399713.072,-0.016666666666666653,-0.06055241157611225,0,0
000002.SZ,20181106,24.03,24.4,23.71,24.14,24.04,0.1,0.41600000000000004,420823.93,1014339.811,-0.19666666666666666,0.09166090528170256,-1,1
000002.SZ,20181107,24.18,24.5,23.71,23.85,24.14,-0.29,-1.2013,441458.18,1062603.97,0.010000000000000009,-0.10225212117036198,0,-1
000002.SZ,20181108,24.15,24.59,23.92,23.99,23.85,0.14,0.5870000000000001,548200.71,1330024.287,-0.016666666666666663,0.027199276189009223,0,0
000002.SZ,20181109,23.89,24.33,23.53,23.55,23.99,-0.44,-1.8341,369283.45,877009.944,0.19999999999999998,0.02560926566521314,1,0
000002.SZ,20181112,23.41,23.96,23.4,23.88,23.55,0.33,1.4013,386742.23,920396.95,0.16666666666666666,0.15598282347122816,1,1
000002.SZ,20181113,23.48,24.03,23.44,23.94,23.88,0.06,0.2513,453424.04,1079145.537,0.28,0.10450437794129042,1,1
000002.SZ,20181114,24.18,24.49,23.96,24.15,23.94,0.21,0.8772,618882.72,1500411.129,0.21,0.16250848690668732,1,1
000002.SZ,20181115,24.05,24.4,23.96,24.38,24.15,0.23,0.9524,258623.58,627715.21,0.23,0.0823294953505197,1,0
