ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20170321,3261.6108,3250.2473,3262.2209,3246.6959,3250.8082,10.8026,0.3323,162719306.0,219121269.7
000001.SH,20170322,3245.2198,3246.2233,3255.7779,3229.1283,3261.6108,-16.391,-0.5025,189731649.0,244545459.0
000001.SH,20170323,3248.5495,3245.8078,3262.0914,3221.9344,3245.2198,3.3297,0.1026,193029144.0,258246691.0
000001.SH,20170324,3269.4451,3247.3495,3275.2066,3241.1233,3248.5495,20.8956,0.6432,219777914.0,267094164.3
000001.SH,20170327,3266.9552,3268.924,3283.2393,3262.1184,3269.4451,-2.4899,-0.0762,201852675.0,249185540.3
000001.SH,20170328,3252.9479,3265.6344,3265.6344,3246.0861,3266.9552,-14.0073,-0.4288,161710013.0,203452481.7
000001.SH,20170329,3241.3144,3252.8653,3262.0976,3233.2795,3252.9479,-11.6335,-0.3576,216105575.0,245371852.6
000001.SH,20170330,3210.2369,3235.1369,3240.0174,3195.8524,3241.3144,-31.0775,-0.9588,247135479.0,265694871.6
000001.SH,20170331,3222.5142,3206.2529,3226.2483,3205.5365,3210.2369,12.2773,0.3824,196442922.0,214036159.9
000001.SH,20170405,3270.3054,3235.6603,3270.6453,3233.2367,3222.5142,47.7912,1.483,248320202.0,273201155.6
000001.SH,20170406,3281.0047,3272.1926,3286.6739,3265.7645,3270.3054,10.6993,0.3272,245287999.0,262335587.5
000001.SH,20170407,3286.616,3280.6239,3295.187,3275.0507,3281.0047,5.6113,0.171,236108942.0,266738322.8
000001.SH,20170410,3269.3926,3285.4594,3285.4594,3265.0121,3286.616,-17.2234,-0.524,232694616.0,279415195.3
000001.SH,20170411,3288.9657,3266.2219,3290.3887,3244.4047,3269.3926,19.5731,0.5987,281281248.0,326622406.9
000001.SH,20170412,3273.8301,3283.8369,3284.9338,3262.2773,3288.9657,-15.1356,-0.4602,269381790.0,311505523.7
000001.SH,20170413,3275.9603,3265.2181,3281.1369,3261.4901,3273.8301,2.1302,0.0651,207346875.0,223287214.7
000001.SH,20170414,3246.0668,3276.1381,3276.7112,3238.8959,3275.9603,-29.8935,-0.9125,214508558.0,224106679.4
000001.SH,20170417,3222.1673,3229.9491,3229.9491,3199.9121,3246.0668,-23.8995,-0.7363,212737189.0,227214681.3
000001.SH,20170418,3196.7133,3215.3963,3225.0546,3196.4884,3222.1673,-25.454,-0.79,188661353.0,211866767.6
000001.SH,20170419,3170.6867,3184.666,3189.4368,3147.0655,3196.7133,-26.0266,-0.8142,213238075.0,225806056.5
000001.SH,20170420,3172.1003,3165.665,3178.1826,3148.1844,3170.6867,1.4136,0.0446,190873985.0,220098232.7
000001.SH,20170421,3173.1512,3170.2899,3180.7944,3158.6286,3172.1003,1.0509,0.0331,164761740.0,184131440.7
000001.SH,20170424,3129.5312,3164.2479,3164.2479,3111.2145,3173.1512,-43.62,-1.3747,186277434.0,197845253.5
000001.SH,20170425,3134.5674,3123.8943,3145.2672,3117.4488,3129.5312,5.0362,0.1609,153418307.0,174129249.6
000001.SH,20170426,3140.8471,3132.9181,3152.9534,3131.418,3134.5674,6.2797,0.2003,169878107.0,197112873.0
000001.SH,20170427,3152.1869,3131.3496,3155.0033,3097.3334,3140.8471,11.3398,0.361,211793073.0,235748319.3
000001.SH,20170428,3154.6584,3144.0219,3154.7266,3136.5781,3152.1869,2.4715,0.0784,162889899.0,183195769.8
000001.SH,20170502,3143.7121,3147.2275,3154.7812,3136.5391,3154.6584,-10.9463,-0.347,154222962.0,176389916.6
000001.SH,20170503,3135.346,3138.3068,3148.2857,3123.7509,3143.7121,-8.3661,-0.2661,163763924.0,190236600.6
000001.SH,20170504,3127.3687,3127.1058,3143.8179,3111.3912,3135.346,-7.9773,-0.2544,177967485.0,200170851.5
000001.SH,20170505,3103.0378,3114.7735,3117.6141,3092.0918,3127.3687,-24.3309,-0.778,176213641.0,200273908.1
000001.SH,20170508,3078.6129,3090.0652,3093.4516,3067.6943,3103.0378,-24.4249,-0.7871,180526904.0,198171689.4
000001.SH,20170509,3080.5269,3064.8484,3084.2077,3056.558,3078.6129,1.914,0.0622,135066674.0,152795901.6
000001.SH,20170510,3052.785,3078.1728,3090.8191,3051.5896,3080.5269,-27.7419,-0.9006,160794452.0,181624151.6
000001.SH,20170511,3061.5003,3036.7891,3063.5637,3016.5305,3052.785,8.7153,0.2855,191341901.0,197604070.1
000001.SH,20170512,3083.5132,3054.1123,3090.4914,3051.8713,3061.5003,22.0129,0.719,159684099.0,175107245.7
000001.SH,20170515,3090.2289,3085.9319,3098.9125,3085.9319,3083.5132,6.7157,0.2178,135660728.0,158269607.7
000001.SH,20170516,3112.9642,3082.8717,3113.5116,3060.5344,3090.2289,22.7353,0.7357,173775564.0,193292104.5
000001.SH,20170517,3104.4415,3107.802,3119.5816,3101.2953,3112.9642,-8.5227,-0.2738,168674158.0,194560594.1
000001.SH,20170518,3090.139,3082.3288,3103.4413,3077.9631,3104.4415,-14.3025,-0.4607,148620035.0,168149514.1
000001.SH,20170519,3090.6309,3086.7054,3095.4826,3081.278,3090.139,0.4919,0.0159,129635230.0,150164226.2
000001.SH,20170522,3075.6756,3087.1705,3103.9375,3063.1529,3090.6309,-14.9553,-0.4839,153683730.0,170340982.6
000001.SH,20170523,3061.947,3069.3935,3084.2352,3050.8423,3075.6756,-13.7286,-0.4464,178310599.0,195073653.6
000001.SH,20170524,3064.0759,3047.5681,3064.8127,3022.3026,3061.947,2.1289,0.0695,139813353.0,152669201.5
000001.SH,20170525,3107.8311,3055.3425,3114.6578,3052.8309,3064.0759,43.7552,1.428,191391841.0,201910125.0
000001.SH,20170526,3110.0587,3101.2864,3120.6627,3100.3877,3107.8311,2.2276,0.0717,155923486.0,171327384.6
000001.SH,20170531,3117.1778,3125.3252,3143.2787,3111.5563,3110.0587,7.1191,0.2289,152950430.0,177913309.9
000001.SH,20170601,3102.6232,3108.4214,3113.5212,3097.6794,3117.1778,-14.5546,-0.4669,163015719.0,180782624.7
000001.SH,20170602,3105.54,3094.2253,3110.3891,3081.8485,3102.6232,2.9168,0.094,142504925.0,154454347.9
000001.SH,20170605,3091.6561,3102.1095,3105.5056,3084.8301,3105.54,-13.8839,-0.4471,132570300.0,143429802.0
000001.SH,20170606,3102.126,3084.5401,3102.8633,3078.7872,3091.6561,10.4699,0.3387,113439963.0,127804624.2
000001.SH,20170607,3140.3249,3101.7608,3140.7743,3098.9508,3102.126,38.1989,1.2314,173229014.0,194287945.5
000001.SH,20170608,3150.3336,3136.4705,3153.2635,3132.8278,3140.3249,10.0087,0.3187,152277659.0,178894298.5
000001.SH,20170609,3158.4004,3147.4533,3165.9197,3146.1075,3150.3336,8.0668,0.2561,160136334.0,181584884.7
000001.SH,20170612,3139.8766,3149.5266,3164.9502,3135.314,3158.4004,-18.5238,-0.5865,146729425.0,169392918.451
000001.SH,20170613,3153.7429,3134.0089,3155.9895,3131.0431,3139.8766,13.8663,0.4416,128318279.0,148457870.0
000001.SH,20170614,3130.674,3146.748,3149.1731,3125.3546,3153.7429,-23.0689,-0.7315,138347042.0,160641229.6
000001.SH,20170615,3132.4863,3125.5865,3137.5854,3117.084,3130.674,1.8123,0.0579,146954245.0,171124529.3
000001.SH,20170616,3123.1662,3126.3728,3134.2511,3117.8567,3132.4863,-9.3201,-0.2975,129652758.0,149215477.6
000001.SH,20170619,3144.3739,3122.1578,3146.7703,3121.7787,3123.1662,21.2077,0.679,134891758.0,151741797.8
000001.SH,20170620,3140.0136,3148.0187,3150.4646,3134.6106,3144.3739,-4.3603,-0.1387,141191802.0,162498014.5
000001.SH,20170621,3156.2118,3148.9861,3157.0275,3132.6173,3140.0136,16.1982,0.5159,136688268.0,167048215.9
000001.SH,20170622,3147.4532,3152.2424,3186.9823,3146.6432,3156.2118,-8.7586,-0.2775,191344006.0,220438439.5
000001.SH,20170623,3157.873,3138.4441,3158.0474,3118.0946,3147.4532,10.4198,0.3311,154843648.0,175568524.1
000001.SH,20170626,3185.4439,3157.0022,3187.8891,3156.9767,3157.873,27.5709,0.8731,173579211.0,200419302.2
000001.SH,20170627,3191.1969,3183.4198,3193.4613,3172.463,3185.4439,5.753,0.1806,148201198.0,167523800.3
000001.SH,20170628,3173.2014,3183.6334,3193.4397,3170.7859,3191.1969,-17.9955,-0.5639,146516720.0,162081099.7
000001.SH,20170629,3188.0625,3174.9811,3188.7741,3174.2835,3173.2014,14.8611,0.4683,128755470.0,147249798.1
000001.SH,20170630,3192.4269,3176.9481,3193.2411,3171.5703,3188.0625,4.3644,0.1369,121464543.0,143195603.4
000001.SH,20170703,3195.9116,3191.9982,3196.2861,3177.0244,3192.4269,3.4847,0.1092,140305717.0,156575784.3
000001.SH,20170704,3182.8039,3192.8885,3193.0644,3174.314,3195.9116,-13.1077,-0.4101,141114967.0,161454562.3
000001.SH,20170705,3207.1342,3179.2169,3207.3095,3174.7081,3182.8039,24.3303,0.7644,148296483.0,173554012.0
000001.SH,20170706,3212.444,3203.8631,3215.95,3188.7733,3207.1342,5.3098,0.1656,175809287.0,202209616.9
000001.SH,20170707,3217.9567,3203.8225,3219.5232,3195.2905,3212.444,5.5127,0.1716,176715416.0,201938313.2
000001.SH,20170710,3212.6319,3208.4627,3223.3402,3203.2089,3217.9567,-5.3248,-0.1655,198928010.0,222828311.7
000001.SH,20170711,3203.0375,3201.5169,3226.908,3199.2235,3212.6319,-9.5944,-0.2986,187837262.0,205493366.2
000001.SH,20170712,3197.5439,3201.9292,3215.1962,3177.9346,3203.0375,-5.4936,-0.1715,186900880.0,201799622.1
000001.SH,20170713,3218.1632,3192.3615,3219.2683,3190.3393,3197.5439,20.6193,0.6448,195303611.0,210820896.3
000001.SH,20170714,3222.4168,3212.0316,3222.9784,3204.8529,3218.1632,4.2536,0.1322,160126773.0,174312138.1
000001.SH,20170717,3176.4648,3219.7914,3230.354,3139.5035,3222.4168,-45.952,-1.426,266205274.0,274653250.0
000001.SH,20170718,3187.5672,3159.7318,3187.671,3150.1284,3176.4648,11.1024,0.3495,190623060.0,196452361.5
000001.SH,20170719,3230.9762,3181.4015,3232.9408,3179.73,3187.5672,43.409,1.3618,272420726.0,269771019.5
000001.SH,20170720,3244.8647,3227.5056,3246.236,3225.4328,3230.9762,13.8885,0.4299,232108392.0,245825421.9
000001.SH,20170721,3237.9817,3236.5881,3247.7122,3231.9556,3244.8647,-6.883,-0.2121,206003251.0,221956909.9
000001.SH,20170724,3250.5989,3230.898,3261.1046,3230.0705,3237.9817,12.6172,0.3897,233056399.0,250631194.2
000001.SH,20170725,3243.6894,3249.1376,3261.6454,3233.1376,3250.5989,-6.9095,-0.2126,205573873.0,213405498.9
000001.SH,20170726,3247.6748,3244.4608,3264.8483,3228.0389,3243.6894,3.9854,0.1229,213542005.0,228460518.5
000001.SH,20170727,3249.7814,3243.765,3251.9261,3220.6366,3247.6748,2.1066,0.0649,228485945.0,242572081.4
000001.SH,20170728,3253.2404,3240.1728,3256.3706,3232.9634,3249.7814,3.459,0.1064,182226880.0,198428584.0
000001.SH,20170731,3273.0283,3252.7519,3276.9461,3251.1941,3253.2404,19.7879,0.6083,246039440.0,253525920.8
000001.SH,20170801,3292.6383,3274.3685,3292.6383,3273.5038,3273.0283,19.61,0.5991,237194594.0,256419942.2
000001.SH,20170802,3285.0568,3288.5183,3305.4313,3282.0377,3292.6383,-7.5815,-0.2303,266730628.0,279352341.7
000001.SH,20170803,3272.9286,3279.9864,3293.3686,3262.1554,3285.0568,-12.1282,-0.3692,233277004.0,243549542.7
000001.SH,20170804,3262.0809,3269.3182,3287.1929,3261.3066,3272.9286,-10.8477,-0.3314,275906340.0,285634760.3
000001.SH,20170807,3279.4566,3257.67,3280.1035,3243.7153,3262.0809,17.3757,0.5327,231173379.0,231874371.8
000001.SH,20170808,3281.8728,3277.1887,3285.4833,3269.6582,3279.4566,2.4162,0.0737,252043537.0,255770184.5
000001.SH,20170809,3275.573,3277.8083,3277.9433,3263.8468,3281.8728,-6.2998,-0.192,235597907.0,237815125.5
000001.SH,20170810,3261.7494,3269.7347,3282.519,3236.1829,3275.573,-13.8236,-0.422,240684622.0,251854039.7
000001.SH,20170811,3208.5413,3237.9222,3245.1163,3200.7481,3261.7494,-53.2081,-1.6313,262962995.0,266998262.4
000001.SH,20170814,3237.3602,3206.0436,3240.0517,3206.0436,3208.5413,28.8189,0.8982,190346796.0,209096078.7
000001.SH,20170815,3251.2617,3235.2298,3263.5892,3235.1013,3237.3602,13.9015,0.4294,182297997.0,204595858.6
000001.SH,20170816,3246.4512,3247.8525,3248.785,3228.8705,3251.2617,-4.8105,-0.148,176852051.0,200832533.7
000001.SH,20170817,3268.4298,3253.8455,3269.1389,3251.4593,3246.4512,21.9786,0.677,203622551.0,228376944.2
000001.SH,20170818,3268.7243,3253.2434,3275.0763,3248.0833,3268.4298,0.2945,0.009,191122483.0,218437740.7
000001.SH,20170821,3286.9055,3274.5805,3287.5186,3270.4753,3268.7243,18.1812,0.5562,186122483.0,209718592.9
000001.SH,20170822,3290.2257,3287.6147,3293.476,3274.941,3286.9055,3.3202,0.101,186537991.0,222927491.5
000001.SH,20170823,3287.7049,3283.7966,3299.4572,3274.4404,3290.2257,-2.5208,-0.0766,179832208.0,204330421.4
000001.SH,20170824,3271.5117,3287.9594,3297.9886,3266.3589,3287.7049,-16.1932,-0.4925,163468937.0,186245056.6
000001.SH,20170825,3331.5221,3271.4608,3331.9146,3271.4608,3271.5117,60.0104,1.8343,205839482.0,227141029.4
000001.SH,20170828,3362.6514,3336.1264,3375.0339,3336.1264,3331.5221,31.1293,0.9344,257461438.0,305319883.1
000001.SH,20170829,3365.2261,3362.0604,3374.5947,3354.4627,3362.6514,2.5747,0.0766,219504535.0,268916094.8
000001.SH,20170830,3363.6266,3361.8207,3376.6481,3357.0803,3365.2261,-1.5995,-0.0475,246863312.0,279640796.6
000001.SH,20170831,3360.8103,3361.4621,3367.3581,3340.6865,3363.6266,-2.8163,-0.0837,234419781.0,269133107.8
000001.SH,20170901,3367.1194,3365.9913,3381.9252,3358.4724,3360.8103,6.3091,0.1877,282497584.0,313722092.7
000001.SH,20170904,3379.583,3369.7185,3381.4027,3359.1309,3367.1194,12.4636,0.3702,267427849.0,296348432.3
000001.SH,20170905,3384.317,3377.1968,3390.8233,3371.5706,3379.583,4.734,0.1401,216552946.0,245596608.3
000001.SH,20170906,3385.3888,3372.4277,3391.0105,3364.7645,3384.317,1.0718,0.0317,229090785.0,262034653.5
000001.SH,20170907,3365.4974,3383.6281,3387.7956,3363.1765,3385.3888,-19.8914,-0.5876,221118685.0,264037023.5
000001.SH,20170908,3365.2426,3364.4275,3380.8898,3353.6876,3365.4974,-0.2548,-0.0076,198405184.0,235160227.4
000001.SH,20170911,3376.4188,3365.3506,3384.81,3360.0462,3365.2426,11.1762,0.3321,219011019.0,256888810.5
000001.SH,20170912,3379.488,3381.487,3391.0694,3370.8519,3376.4188,3.0692,0.0909,272910319.0,325024952.0
000001.SH,20170913,3384.147,3374.7185,3387.1397,3366.5412,3379.488,4.659,0.1379,194550715.0,230733408.9
000001.SH,20170914,3371.4256,3383.47,3391.6435,3361.3335,3384.147,-12.7214,-0.3759,221306487.0,256744421.3
000001.SH,20170915,3353.6192,3365.1454,3365.5277,3345.3283,3371.4256,-17.8064,-0.5282,219765816.0,252910687.8
000001.SH,20170918,3362.8587,3352.5134,3371.7486,3352.5134,3353.6192,9.2395,0.2755,190319676.0,227938635.4
000001.SH,20170919,3356.8446,3365.5315,3370.4009,3344.7054,3362.8587,-6.0141,-0.1788,191129691.0,220728730.0
000001.SH,20170920,3365.9959,3352.1848,3370.0978,3346.5356,3356.8446,9.1513,0.2726,192196661.0,225839069.3
000001.SH,20170921,3357.8123,3364.6977,3377.8844,3356.8754,3365.9959,-8.1836,-0.2431,197448695.0,231946124.4
000001.SH,20170922,3352.5294,3347.1569,3356.4514,3334.9846,3357.8123,-5.2829,-0.1573,179234007.0,206583469.0
000001.SH,20170925,3341.5487,3344.5886,3350.9612,3334.9438,3352.5294,-10.9807,-0.3275,169621293.0,202401690.5
000001.SH,20170926,3343.5826,3336.3497,3347.1629,3332.5985,3341.5487,2.0339,0.0609,132628595.0,159039634.0
000001.SH,20170927,3345.2717,3340.8219,3349.6949,3340.2989,3343.5826,1.6891,0.0505,143086945.0,168981337.7
000001.SH,20170928,3339.6421,3343.8446,3344.6005,3336.1784,3345.2717,-5.6296,-0.1683,149444300.0,181955627.4
000001.SH,20170929,3348.9431,3340.3109,3357.0154,3340.3109,3339.6421,9.301,0.2785,144862443.0,175892823.0
