ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ave_change,pred_ave_change,real_trend,pred_trend
601318.SH,20170522,41.03,43.02,41.03,42.84,41.01,1.83,4.46,1025570.92,4349844.018,0.8833333333333333,0.020761029322942607,1,0
601318.SH,20170523,43.0,44.18,42.85,43.17,42.84,0.33,0.77,1060990.37,4628619.016,0.6699999999999999,0.6197121717532481,1,1
601318.SH,20170524,43.0,43.54,41.97,43.03,43.17,-0.14,-0.32,813519.57,3491155.434,0.68,0.7846244172255205,1,1
601318.SH,20170525,43.0,45.56,42.95,45.49,43.03,2.46,5.72,1389899.96,6178137.404,0.16,-0.3837738295396164,0,-1
601318.SH,20170526,45.4,45.85,44.86,45.18,45.49,-0.31,-0.68,783613.01,3547666.748,-0.07333333333333332,0.15372615148623836,0,0
601318.SH,20170531,45.0,47.13,44.82,45.07,45.18,-0.11,-0.24,1009977.89,4624877.831,-0.13333333333333333,0.1403241508205737,0,0
601318.SH,20170601,45.4,46.0,44.9,45.97,45.07,0.9,2.0,772361.16,3513398.064,0.020000000000000018,-0.4946872878074641,0,-1
601318.SH,20170602,45.89,46.37,44.63,44.96,45.97,-1.01,-2.2,826333.57,3734938.417,0.34,0.21133102675279034,1,0
601318.SH,20170605,44.92,45.15,44.08,44.67,44.96,-0.29,-0.65,780002.74,3468933.93,0.9833333333333334,0.41588822762171485,1,1
601318.SH,20170606,44.6,46.1,44.6,46.03,44.67,1.36,3.04,967169.68,4383686.411,0.7033333333333333,0.40169608632723547,1,1
601318.SH,20170607,46.2,46.88,45.71,45.98,46.03,-0.05,-0.11,788200.64,3645872.262,0.9833333333333334,0.594072342117628,1,1
601318.SH,20170608,45.9,47.65,45.82,47.62,45.98,1.64,3.57,832171.37,3899227.565,0.2733333333333334,0.3160772581895198,1,1
601318.SH,20170609,47.7,48.77,47.5,48.14,47.62,0.52,1.09,925676.74,4462205.605,-0.31,-0.007511823177337142,-1,0
601318.SH,20170612,48.02,49.64,48.02,48.93,48.14,0.79,1.64,859596.8,4199730.273,-0.9166666666666666,-0.5965984806418414,-1,-1
601318.SH,20170613,48.75,49.2,47.9,48.44,48.93,-0.49,-1.0,670461.22,3245558.6010000003,-0.58,-0.7815685316920277,-1,-1
601318.SH,20170614,48.63,48.84,47.0,47.21,48.44,-1.23,-2.54,834013.97,3974060.287,0.45,-0.20932827244202248,1,0
601318.SH,20170615,47.19,47.47,45.91,46.18,47.21,-1.03,-2.18,1041983.33,4833899.744,0.64,0.7489106841882076,1,1
601318.SH,20170616,46.1,47.18,46.1,46.7,46.18,0.52,1.13,807231.42,3777604.44,0.9100000000000001,0.47955260097980557,1,1
601318.SH,20170619,46.96,48.63,46.69,48.56,46.7,1.86,3.98,808481.91,3869638.235,0.19333333333333336,0.13694540351629308,0,0
601318.SH,20170620,48.77,48.93,47.67,48.1,48.56,-0.46,-0.95,616355.33,2962329.659,0.54,0.3096244430541998,1,1
601318.SH,20170621,48.3,49.56,47.56,49.43,48.1,1.33,2.77,849757.18,4147969.142,0.09666666666666666,0.05295477936665268,0,0
601318.SH,20170622,49.2,50.47,49.05,49.14,49.43,-0.29,-0.59,1146464.05,5715913.249,0.26,-0.01192928592363943,1,0
601318.SH,20170623,49.24,49.9,48.79,49.72,49.14,0.58,1.18,873719.64,4310012.062,-0.37000000000000005,0.04269912024339091,-1,0
601318.SH,20170626,49.99,50.77,49.35,49.72,49.72,0.0,0.0,953192.55,4760578.482,0.08,-0.30695992648601483,0,-1
601318.SH,20170627,49.7,49.95,48.93,49.92,49.72,0.2,0.4,780835.85,3855524.441,-0.10333333333333332,0.040439738829931134,0,0
601318.SH,20170628,49.7,49.74,48.55,48.61,49.92,-1.31,-2.62,691322.47,3393564.25,0.10999999999999999,0.26024688760439607,0,1
601318.SH,20170629,48.8,50.05,48.38,49.96,48.61,1.35,2.78,753228.75,3715241.204,-0.68,-0.37352946927150044,-1,-1
601318.SH,20170630,49.8,50.2,49.28,49.61,49.96,-0.35,-0.7,598630.98,2974857.809,0.27,-0.6289102842410401,1,-1
601318.SH,20170703,49.8,49.8,48.55,48.94,49.61,-0.67,-1.35,563199.18,2755923.273,0.8166666666666668,0.42771306395530756,1,1
601318.SH,20170704,48.8,48.84,47.91,47.92,48.94,-1.02,-2.08,683920.65,3299813.3819999998,1.03,0.9854748143752422,1,1
601318.SH,20170705,48.0,50.7,48.0,50.42,47.92,2.5,5.22,1272537.22,6293926.168,0.23666666666666666,0.09820026556650849,0,0
601318.SH,20170706,50.42,52.0,50.07,51.39,50.42,0.97,1.92,1137814.8,5793924.187999999,0.13,-0.022209880451360835,0,0
601318.SH,20170707,51.15,51.62,50.53,51.01,51.39,-0.38,-0.74,533925.98,2727331.058,0.05000000000000001,0.2521023611227677,0,0
601318.SH,20170710,51.02,51.96,50.69,51.13,51.01,0.12,0.24,570776.01,2938274.374,0.35000000000000003,-0.14903680215279214,1,0
601318.SH,20170711,50.81,52.01,50.61,51.23,50.58,0.65,1.29,699539.63,3600296.755,0.5133333333333333,0.003013644814491777,1,0
601318.SH,20170712,51.36,52.5,50.42,50.61,51.23,-0.62,-1.21,870117.34,4490986.366,1.0966666666666667,0.7061846478780116,1,1
601318.SH,20170713,50.98,51.86,50.83,51.63,50.61,1.02,2.02,665342.98,3418210.961,0.6133333333333332,0.7714585236708329,1,1
601318.SH,20170714,51.69,52.79,51.3,52.77,51.63,1.14,2.21,707791.62,3681295.002,0.35666666666666663,0.32516114811102603,1,1
601318.SH,20170717,53.01,55.09,52.42,53.9,52.77,1.13,2.14,1408791.34,7585579.25,0.036666666666666674,-0.1588985598087306,0,0
601318.SH,20170718,53.6,54.26,52.51,53.47,53.9,-0.43,-0.8,879029.53,4697173.72,-0.5033333333333333,-0.0012399845321968118,-1,0
601318.SH,20170719,53.68,54.48,53.11,53.84,53.47,0.37,0.69,771180.69,4138848.1089999997,-0.41,-0.6792762947082516,-1,-1
601318.SH,20170720,53.55,54.15,52.82,54.01,53.84,0.17,0.32,659198.74,3528872.923,-0.5666666666666667,-0.5370042276382442,-1,-1
601318.SH,20170721,53.2,53.28,51.9,51.96,54.01,-2.05,-3.8,1294791.93,6811105.692000001,-0.023333333333333317,-0.10891184022029192,0,0
601318.SH,20170724,52.08,53.1,51.68,52.61,51.96,0.65,1.25,904595.93,4749136.592,-0.08333333333333333,-0.05386245429515789,0,0
601318.SH,20170725,52.62,53.05,52.18,52.31,52.61,-0.3,-0.57,506834.83,2670578.6119999997,-0.13999999999999999,-0.03995901823043773,0,0
601318.SH,20170726,52.1,52.5,51.28,51.89,52.31,-0.42,-0.8,657610.87,3403982.4680000003,0.043333333333333335,-0.29791869948307625,0,-1
601318.SH,20170727,51.85,52.74,51.09,52.36,51.89,0.47,0.91,667132.94,3456657.893,0.8300000000000001,-0.1387912730375921,1,0
601318.SH,20170728,52.2,52.46,51.8,51.89,52.36,-0.47,-0.9,491294.73,2557067.863,0.7166666666666667,0.9576624876260763,1,1
601318.SH,20170731,51.88,52.64,51.41,52.02,51.89,0.13,0.25,616005.07,3210189.249,0.3,0.5783988819519684,1,1
601318.SH,20170801,52.2,54.9,52.2,54.85,52.02,2.83,5.44,1147936.61,6170850.61,-0.9700000000000001,-0.7554309680064515,-1,-1
601318.SH,20170802,54.81,54.82,53.88,54.04,54.85,-0.81,-1.48,723817.45,3925861.501,-0.5733333333333334,-0.5155348443984981,-1,-1
601318.SH,20170803,54.04,54.48,52.88,52.92,54.04,-1.12,-2.07,565311.64,3036337.5439999998,-0.15666666666666665,-0.12933179358641259,0,0
601318.SH,20170804,52.99,53.19,51.85,51.94,52.92,-0.98,-1.85,666087.38,3494563.811,0.04,-0.03777444303035686,0,0
601318.SH,20170807,51.91,52.84,51.53,52.32,51.94,0.38,0.73,523852.17,2738587.9439999997,-0.53,-0.21655915011962207,-1,0
601318.SH,20170808,52.3,52.56,51.91,52.45,52.32,0.13,0.25,367322.51,1917168.051,-0.9566666666666667,-0.5155077661077178,-1,-1
601318.SH,20170809,52.35,52.84,52.0,52.06,52.45,-0.39,-0.74,410734.11,2149503.758,-0.5233333333333333,-0.719491647481918,-1,-1
601318.SH,20170810,52.07,52.45,50.51,50.73,52.06,-1.33,-2.55,846423.15,4333370.708000001,0.0566666666666667,-0.1132478732864057,0,0
601318.SH,20170811,50.2,50.73,49.53,49.58,50.73,-1.15,-2.27,828145.63,4147670.9280000003,0.5433333333333333,0.29324694732825013,1,1
601318.SH,20170814,49.99,51.0,49.64,50.49,49.58,0.91,1.84,791494.96,3992982.202,0.20333333333333334,0.1718446449438736,0,0
601318.SH,20170815,50.8,51.56,50.6,50.9,50.49,0.41,0.81,680849.53,3482968.11,0.7566666666666667,-0.0119620136419927,1,0
601318.SH,20170816,50.85,51.29,50.53,51.21,50.9,0.31,0.61,340851.06,1735515.8530000001,0.6066666666666666,0.6248441896835969,1,1
601318.SH,20170817,51.47,51.83,50.87,51.1,51.21,-0.11,-0.21,374711.48,1922044.261,1.3666666666666665,0.6663199492295588,1,1
601318.SH,20170818,52.4,53.86,51.62,53.17,51.1,2.07,4.05,1176428.75,6204026.735,0.7433333333333333,0.48905065238475853,1,1
601318.SH,20170821,53.4,54.28,52.78,53.03,53.17,-0.14,-0.26,716152.54,3834637.735,0.6966666666666667,0.818228770891826,1,1
601318.SH,20170822,53.41,55.26,53.32,55.2,53.03,2.17,4.09,1009896.78,5503927.188999999,0.20999999999999996,0.048586992621422326,0,0
601318.SH,20170823,55.01,55.83,54.82,55.4,55.2,0.2,0.36,564884.35,3124559.298,0.26666666666666666,0.07461312621831945,1,0
601318.SH,20170824,55.55,56.28,54.95,55.12,55.4,-0.28,-0.51,560654.76,3111185.225,0.6466666666666666,0.3713286598523463,1,1
601318.SH,20170825,54.9,56.22,54.84,55.83,55.12,0.71,1.29,743106.0,4147141.4560000002,0.19333333333333333,0.29581490437189795,0,1
601318.SH,20170828,55.98,57.75,55.98,56.2,55.83,0.37,0.66,803295.69,4571588.7530000005,-0.05666666666666668,-0.1080396854877467,0,0
601318.SH,20170829,56.1,57.25,55.88,57.06,56.2,0.86,1.53,416774.19,2365449.403,-0.2966666666666667,-0.26179022053877465,-1,-1
601318.SH,20170830,57.0,57.63,56.26,56.41,57.06,-0.65,-1.14,470277.18,2668794.0130000003,-0.25333333333333335,-0.24340211302041959,-1,-1
601318.SH,20170831,56.33,56.66,55.55,56.03,56.41,-0.38,-0.67,480957.2,2694501.061,0.2533333333333333,-0.3052150325973824,0,-1
601318.SH,20170901,56.05,57.04,55.6,56.17,56.03,0.14,0.25,571083.47,3213848.068,-0.09000000000000004,0.015629790623983255,0,0
601318.SH,20170904,55.51,55.56,54.81,55.15,55.67,-0.52,-0.93,484051.38,2668523.944,-0.08000000000000003,-0.12408308575550667,0,0
601318.SH,20170905,55.4,56.6,55.11,56.29,55.15,1.14,2.07,563769.9,3153737.5069999998,-0.4233333333333333,-0.4943621535102522,-1,-1
601318.SH,20170906,56.05,56.38,55.09,55.4,56.29,-0.89,-1.58,424063.1,2354829.57,-0.47000000000000003,-0.1761238592863078,-1,0
601318.SH,20170907,55.6,55.82,54.83,54.91,55.4,-0.49,-0.88,329740.56,1818266.1230000001,-0.03333333333333336,-0.349175761044025,0,-1
601318.SH,20170908,54.9,55.52,54.83,55.02,54.91,0.11,0.2,290322.23,1601029.3190000001,0.016666666666666646,-0.14925050636132509,0,0
601318.SH,20170911,55.21,55.98,53.92,53.99,55.02,-1.03,-1.87,804098.42,4405694.623,0.010000000000000009,0.15824471950531058,0,0
601318.SH,20170912,54.48,54.87,53.61,54.81,53.99,0.82,1.52,555954.0,3018230.917,-0.47666666666666674,-0.21256968021392775,-1,0
601318.SH,20170913,54.8,55.36,54.33,55.07,54.81,0.26,0.47,398069.83,2188825.236,-0.59,-0.49009917338689124,-1,-1
601318.SH,20170914,55.1,55.25,53.9,54.02,55.07,-1.05,-1.91,510191.15,2769164.3,-0.18666666666666665,-0.3199183496832843,0,-1
601318.SH,20170915,54.09,54.2,53.15,53.38,54.02,-0.64,-1.18,754259.44,4035496.8239999996,-0.09999999999999999,-0.031168703734874223,0,0
601318.SH,20170918,53.27,54.48,53.27,53.3,53.38,-0.08,-0.15,754002.96,4045828.546,0.17333333333333334,-0.08993658185005139,0,0
601318.SH,20170919,53.69,54.04,53.11,53.46,53.3,0.16,0.3,621506.55,3322570.961,0.19333333333333333,0.0426309374968216,0,0
601318.SH,20170920,53.44,53.7,53.0,53.08,53.46,-0.38,-0.71,587189.13,3132558.755,0.36000000000000004,0.2484921820958461,1,0
601318.SH,20170921,53.16,54.24,53.01,53.82,53.08,0.74,1.39,727092.01,3909123.212,0.1433333333333333,0.14162994782129976,0,0
601318.SH,20170922,53.55,54.35,53.52,54.04,53.82,0.22,0.41,549471.82,2965926.9639999997,-0.1466666666666667,0.008124818305175016,0,0
601318.SH,20170925,54.05,54.73,53.82,54.16,54.04,0.12,0.22,657944.94,3572267.811,-0.14,-0.241902871827284,0,-1
601318.SH,20170926,53.99,54.33,53.95,54.25,54.16,0.09,0.17,427958.45,2317837.253,-0.03000000000000001,-0.17043936630090029,0,0
601318.SH,20170927,54.1,54.24,53.46,53.6,54.25,-0.65,-1.2,468984.47,2525092.409,0.3866666666666667,0.13528544584910127,1,0
601318.SH,20170928,53.6,53.97,53.32,53.74,53.6,0.14,0.26,397737.46,2134157.815,0.3933333333333333,0.3212942123413091,1,1
601318.SH,20170929,53.72,54.35,53.43,54.16,53.74,0.42,0.78,434172.31,2345094.281,0.3833333333333333,0.19000774939854992,1,0
601318.SH,20171009,56.1,56.5,54.71,54.76,54.16,0.6,1.11,882361.99,4894508.072,0.7833333333333333,0.13170215030511273,1,0
601318.SH,20171010,54.86,55.52,53.81,54.92,54.76,0.16,0.29,960683.2,5234374.162,0.7200000000000001,0.6744025268157329,1,1
601318.SH,20171011,54.9,55.72,54.55,55.31,54.92,0.39,0.71,664527.95,3671752.167,0.62,0.5480782093604412,1,1
601318.SH,20171012,55.2,57.19,55.12,57.11,55.31,1.8,3.25,898550.11,5060866.914,0.27666666666666667,-0.17259199301401726,1,0
601318.SH,20171013,56.91,57.43,56.73,57.08,57.11,-0.03,-0.05,508153.3,2898031.5360000003,0.6333333333333333,0.25955570936203054,1,1
601318.SH,20171016,57.5,58.55,57.09,57.17,57.08,0.09,0.16,749769.23,4336232.571,0.8066666666666666,0.672011065681776,1,1
601318.SH,20171017,57.41,58.26,57.2,57.94,57.17,0.77,1.35,637815.73,3687434.212,0.36000000000000004,0.39150451898574884,1,1
601318.SH,20171018,58.06,59.03,57.87,58.98,57.94,1.04,1.8,710379.48,4156056.2010000004,0.3,-0.09025781999031653,1,0
601318.SH,20171019,59.06,59.95,58.8,59.59,58.98,0.61,1.03,741138.91,4412200.243,0.20333333333333337,0.10956827749808681,0,0
601318.SH,20171020,59.0,59.45,58.64,59.02,59.59,-0.57,-0.96,456881.47,2696601.7589999996,0.35333333333333333,0.28445760687192334,1,1
601318.SH,20171023,59.73,60.18,59.2,59.88,59.02,0.86,1.46,512391.75,3066104.021,0.5033333333333333,-0.1275487173597013,1,0
601318.SH,20171024,59.77,61.06,59.63,60.2,59.88,0.32,0.53,705336.42,4268526.176,1.2433333333333334,0.17709627489248964,1,0
601318.SH,20171025,60.1,60.44,59.71,60.08,60.2,-0.12,-0.2,386456.97,2322425.4,1.3266666666666667,1.1571309179067617,1,1
601318.SH,20171026,60.0,62.26,59.86,61.39,60.08,1.31,2.18,836840.94,5137430.623,0.9899999999999999,0.8577868419885641,1,1
601318.SH,20171027,61.5,63.98,61.48,63.93,61.39,2.54,4.14,876860.93,5509478.165,0.06333333333333334,-0.02860327919324189,0,0
601318.SH,20171030,64.0,65.3,63.13,64.06,63.93,0.13,0.2,1183831.53,7608700.683999999,0.02666666666666667,0.021047786474228412,0,0
601318.SH,20171031,63.5,64.5,63.31,64.36,64.06,0.3,0.47,513661.89,3284189.902,0.03,-0.2530178283651665,0,-1
601318.SH,20171101,64.47,66.28,63.72,64.12,64.36,-0.24,-0.37,1001119.09,6497719.272999999,-0.03666666666666666,-0.08507261951764375,0,0
601318.SH,20171102,64.2,64.39,63.0,64.14,64.12,0.02,0.03,824946.51,5249507.427,0.41,-0.11816696623961082,1,0
601318.SH,20171103,64.0,64.84,63.48,64.45,64.14,0.31,0.48,681439.78,4374187.708000001,0.05333333333333338,0.37549053470293736,0,1
601318.SH,20171106,64.69,64.7,62.92,64.01,64.45,-0.44,-0.68,908570.15,5784912.562000001,0.7733333333333334,0.08576529105504406,1,0
601318.SH,20171107,64.3,66.57,64.3,65.37,64.01,1.36,2.12,1173565.86,7697028.238,1.5066666666666666,0.13009303748607687,1,0
601318.SH,20171108,65.4,66.35,64.32,64.61,65.37,-0.76,-1.16,867820.83,5669830.793,1.8466666666666667,1.5869670303662624,1,1
601318.SH,20171109,64.5,66.39,64.4,66.33,64.61,1.72,2.66,708669.25,4620472.31,1.3633333333333333,1.0213806279500333,1,1
601318.SH,20171110,66.0,69.95,65.93,69.89,66.33,3.56,5.37,1254060.37,8577347.652,-0.22999999999999998,0.10123693029085847,0,0
601318.SH,20171113,70.1,70.57,69.48,70.15,69.89,0.26,0.37,752207.17,5267340.967,0.9533333333333335,-0.08838844388723324,1,0
601318.SH,20171114,70.69,71.29,69.77,70.42,70.15,0.27,0.38,801748.28,5652540.362000001,1.6166666666666665,0.5134098152319596,1,1
601318.SH,20171115,69.98,70.43,68.59,69.2,70.42,-1.22,-1.73,1009459.92,6990987.895,2.1700000000000004,1.5109958660602576,1,1
601318.SH,20171116,68.8,73.11,68.75,73.01,69.2,3.81,5.51,1163764.46,8269151.22,1.8099999999999998,0.9544049108028418,1,1
601318.SH,20171117,72.7,75.32,71.8,75.27,73.01,2.26,3.1,1580393.74,11680087.761,0.7266666666666666,1.2350992522637056,1,1
601318.SH,20171120,74.78,76.49,74.07,75.71,75.27,0.44,0.58,1141281.13,8583176.574,-0.4633333333333333,0.43518589297930454,-1,1
601318.SH,20171121,75.13,79.68,75.13,78.44,75.71,2.73,3.61,1445569.37,11268384.879,-1.2733333333333334,-1.894340566496054,-1,-1
601318.SH,20171122,79.5,79.96,76.58,77.45,78.44,-0.99,-1.26,1293487.99,10124738.589,-1.3,-0.4357962911327675,-1,-1
601318.SH,20171123,76.6,78.44,73.7,74.32,77.45,-3.13,-4.04,1576210.88,11946905.532,-0.5299999999999999,-0.46968935002883233,-1,-1
601318.SH,20171124,74.15,75.46,72.71,74.62,74.32,0.3,0.4,1317843.76,9752487.037999999,-0.7333333333333334,-0.557967694898446,-1,-1
601318.SH,20171127,74.7,74.9,71.55,73.55,74.62,-1.07,-1.43,1637232.33,11979068.075,-1.21,-0.21300663421551339,-1,0
601318.SH,20171128,72.7,73.54,71.88,72.73,73.55,-0.82,-1.11,786469.62,5710613.283,-1.5433333333333332,-0.9707090291380879,-1,-1
601318.SH,20171129,73.54,74.19,71.26,72.42,72.73,-0.31,-0.43,875004.64,6358820.396000001,-1.01,-0.9143978727857268,-1,-1
601318.SH,20171130,71.37,71.67,69.55,69.92,72.42,-2.5,-3.45,1163733.17,8210562.529,0.4266666666666667,-0.21234019656976016,1,0
601318.SH,20171201,69.65,70.18,67.91,68.1,69.92,-1.82,-2.6,1393046.03,9600520.277999999,0.43333333333333335,0.6958481434981034,1,1
601318.SH,20171204,67.6,70.35,67.37,69.39,68.1,1.29,1.89,1159283.17,8019893.921,-0.25,0.033870038986206566,-1,0
601318.SH,20171205,68.9,71.5,68.78,71.2,69.39,1.81,2.61,1692539.53,11943537.965,0.09666666666666668,-0.9859262493252751,0,-1
601318.SH,20171206,70.9,71.1,68.0,69.4,71.2,-1.8,-2.53,1245607.52,8683330.184,1.2833333333333332,0.8435035306215293,1,1
601318.SH,20171207,69.35,69.81,67.6,68.64,69.4,-0.76,-1.1,859703.58,5882969.802,0.8566666666666668,1.5754796012242642,1,1
601318.SH,20171208,68.94,71.86,68.66,71.49,68.64,2.85,4.15,1095632.28,7706090.993,0.21,-0.5567637824018792,0,-1
601318.SH,20171211,71.2,73.31,70.82,73.25,71.49,1.76,2.46,1139927.34,8230209.835,-0.7466666666666667,-0.16352894753217648,-1,0
601318.SH,20171212,73.25,73.56,71.17,71.21,73.25,-2.04,-2.79,777900.78,5624415.243,-0.27666666666666667,-0.1441609565416967,-1,0
601318.SH,20171213,71.21,72.62,70.2,72.12,71.21,0.91,1.28,865117.81,6180930.487000001,-0.4833333333333334,-0.7537840624650315,-1,-1
601318.SH,20171214,72.12,72.16,70.6,71.01,72.12,-1.11,-1.54,676186.94,4821543.307,0.8566666666666668,-0.43400600701570463,1,-1
601318.SH,20171215,70.69,71.44,70.05,70.38,71.01,-0.63,-0.89,735547.22,5203043.803,1.1866666666666668,0.9144326782226568,1,1
601318.SH,20171218,70.21,71.93,70.21,70.67,70.38,0.29,0.41,679116.99,4819171.12,1.4133333333333333,1.1327659108241406,1,1
601318.SH,20171219,70.91,73.63,70.71,73.58,70.67,2.91,4.12,1270583.05,9235563.922,0.1466666666666667,0.15221035162607882,0,0
601318.SH,20171220,73.49,74.59,73.08,73.94,73.58,0.36,0.49,939382.88,6929166.001,0.07333333333333332,0.04691924264033687,0,0
601318.SH,20171221,73.64,75.58,73.21,74.91,73.94,0.97,1.31,934707.66,6973083.823,-0.3233333333333333,-0.2345204336444532,-1,0
601318.SH,20171222,74.8,75.2,73.63,74.02,74.91,-0.89,-1.19,719526.58,5340481.047,-1.2233333333333334,-0.3533386099338527,-1,-1
601318.SH,20171225,74.06,76.17,73.37,74.16,74.02,0.14,0.19,1109978.96,8271645.257,-1.1900000000000002,-1.1839645951986308,-1,-1
601318.SH,20171226,74.11,74.56,72.88,73.94,74.16,-0.22,-0.3,832289.5,6125332.824,-1.3199999999999998,-0.6951811865965521,-1,-1
601318.SH,20171227,73.45,73.45,70.02,70.35,73.94,-3.59,-4.86,1506834.45,10782720.389,0.7466666666666666,-0.578954149484634,1,-1
601318.SH,20171228,70.3,71.42,69.67,70.59,70.35,0.24,0.34,1130886.42,7984386.864,0.12666666666666662,0.8233448145786927,0,1
601318.SH,20171229,71.09,71.53,69.5,69.98,70.59,-0.61,-0.86,1040018.01,7316476.634,0.3999999999999999,0.19239453514417065,1,0
601318.SH,20180102,70.21,72.8,70.18,72.59,69.98,2.61,3.73,1236163.17,8873521.553,-0.5666666666666668,-1.2330737054347989,-1,-1
601318.SH,20180103,73.4,73.9,70.11,70.97,72.59,-1.62,-2.23,1794054.92,12887286.352,-0.32,0.23263131678104454,-1,0
601318.SH,20180104,71.02,72.2,70.55,71.18,70.97,0.21,0.3,1061157.84,7558632.047,0.23000000000000007,0.05443220208088608,0,0
601318.SH,20180105,71.59,71.88,70.45,70.89,71.18,-0.29,-0.41,772075.81,5478422.385,0.27666666666666667,-0.3107604327797885,1,-1
601318.SH,20180108,70.79,70.79,69.32,70.01,70.89,-0.88,-1.24,1228729.53,8582728.348,0.88,0.20860098958015494,1,0
601318.SH,20180109,70.3,72.08,70.03,71.87,70.01,1.86,2.66,1239491.15,8846740.743999999,0.8466666666666667,0.6911945736408239,1,1
601318.SH,20180110,71.6,71.87,70.71,71.72,71.87,-0.15,-0.21,828123.01,5908131.847,1.9766666666666666,0.7120035582780844,1,1
601318.SH,20180111,71.05,73.12,71.0,72.65,71.72,0.93,1.3,1096288.95,7942591.596,1.72,1.3621061764160798,1,1
601318.SH,20180112,72.66,74.5,72.33,74.41,72.65,1.76,2.42,1282662.94,9412700.286,0.9766666666666669,0.9510725277662283,1,1
601318.SH,20180115,75.35,78.5,75.35,77.65,74.41,3.24,4.35,2006598.66,15506926.306,-0.013333333333333308,0.18943423509597831,0,0
601318.SH,20180116,77.68,79.48,77.2,77.81,77.65,0.16,0.21,1501643.17,11730259.422,-0.07333333333333332,-0.357620096802711,0,-1
601318.SH,20180117,78.1,79.35,76.5,77.34,77.81,-0.47,-0.6,1413574.16,11007901.752999999,0.4666666666666666,-0.2338189305861786,1,0
601318.SH,20180118,78.56,80.11,77.08,77.61,77.34,0.27,0.35,2074471.38,16276293.928,0.3833333333333333,0.2821012111504878,1,1
601318.SH,20180119,78.3,79.06,76.89,77.59,77.61,-0.02,-0.03,1553809.12,12121952.907,-0.3833333333333333,0.1502270129323011,-1,0
601318.SH,20180122,77.11,79.2,77.05,78.74,77.59,1.15,1.48,1215882.86,9519920.005,-1.15,-0.6267997360229488,-1,-1
601318.SH,20180123,80.3,81.28,78.29,78.76,78.74,0.02,0.03,1919898.4,15307309.842,-0.8866666666666666,-0.8622577472527818,-1,-1
601318.SH,20180124,79.0,79.44,76.38,76.44,78.76,-2.32,-2.95,1689141.04,13089919.947,-1.0266666666666666,-0.06720328529675752,-1,0
601318.SH,20180125,75.93,75.99,74.8,75.29,76.44,-1.15,-1.5,1234396.52,9292249.846,-0.6366666666666667,-0.8123045346140857,-1,-1
601318.SH,20180126,75.3,76.85,75.21,76.1,75.29,0.81,1.08,1125546.5,8558720.967,-0.3400000000000001,-0.6363640220959977,-1,-1
601318.SH,20180129,76.66,76.7,72.89,73.36,76.1,-2.74,-3.6,1517843.51,11341796.885,0.7066666666666667,0.26443486670653077,1,1
601318.SH,20180130,72.9,74.36,72.8,73.38,73.36,0.02,0.03,867816.93,6389286.977000001,0.8766666666666666,0.6741936928033835,1,1
601318.SH,20180131,72.65,75.15,72.52,75.08,73.38,1.7,2.32,934726.29,6959739.461,0.21000000000000005,0.22861398935318047,0,0
