ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ave_change,pred_ave_change,real_trend,pred_trend
601318.SH,20170609,47.7,48.77,47.5,48.14,47.62,0.52,1.09,925676.74,4462205.605,-0.31,0.072706737,-1,0
601318.SH,20170612,48.02,49.64,48.02,48.93,48.14,0.79,1.64,859596.8,4199730.273,-0.916666667,-0.586907959,-1,-1
601318.SH,20170613,48.75,49.2,47.9,48.44,48.93,-0.49,-1,670461.22,3245558.601,-0.58,-0.670482863,-1,-1
601318.SH,20170614,48.63,48.84,47,47.21,48.44,-1.23,-2.54,834013.97,3974060.287,0.45,-0.116050379,1,0
601318.SH,20170615,47.19,47.47,45.91,46.18,47.21,-1.03,-2.18,1041983.33,4833899.744,0.64,0.760855912,1,1
601318.SH,20170616,46.1,47.18,46.1,46.7,46.18,0.52,1.13,807231.42,3777604.44,0.91,0.424677568,1,1
601318.SH,20170619,46.96,48.63,46.69,48.56,46.7,1.86,3.98,808481.91,3869638.235,0.193333333,0.094339758,0,0
601318.SH,20170620,48.77,48.93,47.67,48.1,48.56,-0.46,-0.95,616355.33,2962329.659,0.54,0.355717928,1,1
601318.SH,20170621,48.3,49.56,47.56,49.43,48.1,1.33,2.77,849757.18,4147969.142,0.096666667,0.047316456,0,0
601318.SH,20170622,49.2,50.47,49.05,49.14,49.43,-0.29,-0.59,1146464.05,5715913.249,0.26,0.004747045,1,0
601318.SH,20170623,49.24,49.9,48.79,49.72,49.14,0.58,1.18,873719.64,4310012.062,-0.37,0.003590666,-1,0
601318.SH,20170626,49.99,50.77,49.35,49.72,49.72,0,0,953192.55,4760578.482,0.08,-0.284217864,0,-1
601318.SH,20170627,49.7,49.95,48.93,49.92,49.72,0.2,0.4,780835.85,3855524.441,-0.103333333,0.030479993,0,0
601318.SH,20170628,49.7,49.74,48.55,48.61,49.92,-1.31,-2.62,691322.47,3393564.25,0.11,0.256429433,0,1
601318.SH,20170629,48.8,50.05,48.38,49.96,48.61,1.35,2.78,753228.75,3715241.204,-0.68,-0.325476997,-1,-1
601318.SH,20170630,49.8,50.2,49.28,49.61,49.96,-0.35,-0.7,598630.98,2974857.809,0.27,-0.520408352,1,-1
601318.SH,20170703,49.8,49.8,48.55,48.94,49.61,-0.67,-1.35,563199.18,2755923.273,0.816666667,0.465229938,1,1
601318.SH,20170704,48.8,48.84,47.91,47.92,48.94,-1.02,-2.08,683920.65,3299813.382,1.03,0.98106865,1,1
601318.SH,20170705,48,50.7,48,50.42,47.92,2.5,5.22,1272537.22,6293926.168,0.236666667,0.024166855,0,0
601318.SH,20170706,50.42,52,50.07,51.39,50.42,0.97,1.92,1137814.8,5793924.188,0.13,-0.039154072,0,0
601318.SH,20170707,51.15,51.62,50.53,51.01,51.39,-0.38,-0.74,533925.98,2727331.058,0.05,0.164597793,0,0
601318.SH,20170710,51.02,51.96,50.69,51.13,51.01,0.12,0.24,570776.01,2938274.374,0.35,-0.095288343,1,0
601318.SH,20170711,50.81,52.01,50.61,51.23,50.58,0.65,1.29,699539.63,3600296.755,0.513333333,0.039114266,1,0
601318.SH,20170712,51.36,52.5,50.42,50.61,51.23,-0.62,-1.21,870117.34,4490986.366,1.096666667,0.60214479,1,1
601318.SH,20170713,50.98,51.86,50.83,51.63,50.61,1.02,2.02,665342.98,3418210.961,0.613333333,0.665103569,1,1
601318.SH,20170714,51.69,52.79,51.3,52.77,51.63,1.14,2.21,707791.62,3681295.002,0.356666667,0.252984841,1,0
601318.SH,20170717,53.01,55.09,52.42,53.9,52.77,1.13,2.14,1408791.34,7585579.25,0.036666667,-0.154489863,0,0
601318.SH,20170718,53.6,54.26,52.51,53.47,53.9,-0.43,-0.8,879029.53,4697173.72,-0.503333333,0.052951078,-1,0
601318.SH,20170719,53.68,54.48,53.11,53.84,53.47,0.37,0.69,771180.69,4138848.109,-0.41,-0.560286493,-1,-1
601318.SH,20170720,53.55,54.15,52.82,54.01,53.84,0.17,0.32,659198.74,3528872.923,-0.566666667,-0.437271376,-1,-1
601318.SH,20170721,53.2,53.28,51.9,51.96,54.01,-2.05,-3.8,1294791.93,6811105.692,-0.023333333,-0.004886982,0,0
601318.SH,20170724,52.08,53.1,51.68,52.61,51.96,0.65,1.25,904595.93,4749136.592,-0.083333333,-0.060713846,0,0
601318.SH,20170725,52.62,53.05,52.18,52.31,52.61,-0.3,-0.57,506834.83,2670578.612,-0.14,-0.065244103,0,0
601318.SH,20170726,52.1,52.5,51.28,51.89,52.31,-0.42,-0.8,657610.87,3403982.468,0.043333333,-0.196068871,0,0
601318.SH,20170727,51.85,52.74,51.09,52.36,51.89,0.47,0.91,667132.94,3456657.893,0.83,-0.070224755,1,0
601318.SH,20170728,52.2,52.46,51.8,51.89,52.36,-0.47,-0.9,491294.73,2557067.863,0.716666667,0.842680273,1,1
601318.SH,20170731,51.88,52.64,51.41,52.02,51.89,0.13,0.25,616005.07,3210189.249,0.3,0.51208707,1,1
601318.SH,20170801,52.2,54.9,52.2,54.85,52.02,2.83,5.44,1147936.61,6170850.61,-0.97,-0.67256984,-1,-1
601318.SH,20170802,54.81,54.82,53.88,54.04,54.85,-0.81,-1.48,723817.45,3925861.501,-0.573333333,-0.487339525,-1,-1
601318.SH,20170803,54.04,54.48,52.88,52.92,54.04,-1.12,-2.07,565311.64,3036337.544,-0.156666667,-0.127278519,0,0
601318.SH,20170804,52.99,53.19,51.85,51.94,52.92,-0.98,-1.85,666087.38,3494563.811,0.04,0.084490274,0,0
601318.SH,20170807,51.91,52.84,51.53,52.32,51.94,0.38,0.73,523852.17,2738587.944,-0.53,-0.173665189,-1,0
601318.SH,20170808,52.3,52.56,51.91,52.45,52.32,0.13,0.25,367322.51,1917168.051,-0.956666667,-0.516478688,-1,-1
601318.SH,20170809,52.35,52.84,52,52.06,52.45,-0.39,-0.74,410734.11,2149503.758,-0.523333333,-0.606800568,-1,-1
601318.SH,20170810,52.07,52.45,50.51,50.73,52.06,-1.33,-2.55,846423.15,4333370.708,0.056666667,0.001390506,0,0
601318.SH,20170811,50.2,50.73,49.53,49.58,50.73,-1.15,-2.27,828145.63,4147670.928,0.543333333,0.325733494,1,1
601318.SH,20170814,49.99,51,49.64,50.49,49.58,0.91,1.84,791494.96,3992982.202,0.203333333,0.087557134,0,0
601318.SH,20170815,50.8,51.56,50.6,50.9,50.49,0.41,0.81,680849.53,3482968.11,0.756666667,-0.039340503,1,0
601318.SH,20170816,50.85,51.29,50.53,51.21,50.9,0.31,0.61,340851.06,1735515.853,0.606666667,0.632342344,1,1
601318.SH,20170817,51.47,51.83,50.87,51.1,51.21,-0.11,-0.21,374711.48,1922044.261,1.366666667,0.599110852,1,1
601318.SH,20170818,52.4,53.86,51.62,53.17,51.1,2.07,4.05,1176428.75,6204026.735,0.743333333,0.416690057,1,1
601318.SH,20170821,53.4,54.28,52.78,53.03,53.17,-0.14,-0.26,716152.54,3834637.735,0.696666667,0.761035914,1,1
601318.SH,20170822,53.41,55.26,53.32,55.2,53.03,2.17,4.09,1009896.78,5503927.189,0.21,-0.09497704,0,0
601318.SH,20170823,55.01,55.83,54.82,55.4,55.2,0.2,0.36,564884.35,3124559.298,0.266666667,0.049637397,1,0
601318.SH,20170824,55.55,56.28,54.95,55.12,55.4,-0.28,-0.51,560654.76,3111185.225,0.646666667,0.254489926,1,1
601318.SH,20170825,54.9,56.22,54.84,55.83,55.12,0.71,1.29,743106,4147141.456,0.193333333,0.304896067,0,1
601318.SH,20170828,55.98,57.75,55.98,56.2,55.83,0.37,0.66,803295.69,4571588.753,-0.056666667,-0.022297934,0,0
601318.SH,20170829,56.1,57.25,55.88,57.06,56.2,0.86,1.53,416774.19,2365449.403,-0.296666667,-0.337044492,-1,-1
601318.SH,20170830,57,57.63,56.26,56.41,57.06,-0.65,-1.14,470277.18,2668794.013,-0.253333333,-0.122620468,-1,0
601318.SH,20170831,56.33,56.66,55.55,56.03,56.41,-0.38,-0.67,480957.2,2694501.061,0.253333333,-0.148018736,0,0
601318.SH,20170901,56.05,57.04,55.6,56.17,56.03,0.14,0.25,571083.47,3213848.068,-0.09,0.089481056,0,0
601318.SH,20170904,55.51,55.56,54.81,55.15,55.67,-0.52,-0.93,484051.38,2668523.944,-0.08,-0.074703387,0,0
601318.SH,20170905,55.4,56.6,55.11,56.29,55.15,1.14,2.07,563769.9,3153737.507,-0.423333333,-0.4745913,-1,-1
601318.SH,20170906,56.05,56.38,55.09,55.4,56.29,-0.89,-1.58,424063.1,2354829.57,-0.47,-0.12584298,-1,0
601318.SH,20170907,55.6,55.82,54.83,54.91,55.4,-0.49,-0.88,329740.56,1818266.123,-0.033333333,-0.285527557,0,-1
601318.SH,20170908,54.9,55.52,54.83,55.02,54.91,0.11,0.2,290322.23,1601029.319,0.016666667,-0.112414485,0,0
601318.SH,20170911,55.21,55.98,53.92,53.99,55.02,-1.03,-1.87,804098.42,4405694.623,0.01,0.176810687,0,0
601318.SH,20170912,54.48,54.87,53.61,54.81,53.99,0.82,1.52,555954,3018230.917,-0.476666667,-0.227199944,-1,0
601318.SH,20170913,54.8,55.36,54.33,55.07,54.81,0.26,0.47,398069.83,2188825.236,-0.59,-0.478305506,-1,-1
601318.SH,20170914,55.1,55.25,53.9,54.02,55.07,-1.05,-1.91,510191.15,2769164.3,-0.186666667,-0.243576661,0,-1
601318.SH,20170915,54.09,54.2,53.15,53.38,54.02,-0.64,-1.18,754259.44,4035496.824,-0.1,0.056139498,0,0
601318.SH,20170918,53.27,54.48,53.27,53.3,53.38,-0.08,-0.15,754002.96,4045828.546,0.173333333,-0.106326156,0,0
601318.SH,20170919,53.69,54.04,53.11,53.46,53.3,0.16,0.3,621506.55,3322570.961,0.193333333,-0.004257363,0,0
601318.SH,20170920,53.44,53.7,53,53.08,53.46,-0.38,-0.71,587189.13,3132558.755,0.36,0.27342447,1,1
601318.SH,20170921,53.16,54.24,53.01,53.82,53.08,0.74,1.39,727092.01,3909123.212,0.143333333,0.113619696,0,0
601318.SH,20170922,53.55,54.35,53.52,54.04,53.82,0.22,0.41,549471.82,2965926.964,-0.146666667,-0.031040325,0,1
601318.SH,20170925,54.05,54.73,53.82,54.16,54.04,0.12,0.22,657944.94,3572267.811,-0.14,-0.224993551,0,0
601318.SH,20170926,53.99,54.33,53.95,54.25,54.16,0.09,0.17,427958.45,2317837.253,-0.03,-0.143108799,0,0
601318.SH,20170927,54.1,54.24,53.46,53.6,54.25,-0.65,-1.2,468984.47,2525092.409,0.386666667,0.136099353,1,0
601318.SH,20170928,53.6,53.97,53.32,53.74,53.6,0.14,0.26,397737.46,2134157.815,0.393333333,0.284928652,1,1
601318.SH,20170929,53.72,54.35,53.43,54.16,53.74,0.42,0.78,434172.31,2345094.281,0.383333333,0.157900689,1,0
601318.SH,20171009,56.1,56.5,54.71,54.76,54.16,0.6,1.11,882361.99,4894508.072,0.783333333,0.079332736,1,1
601318.SH,20171010,54.86,55.52,53.81,54.92,54.76,0.16,0.29,960683.2,5234374.162,0.72,0.620354258,1,1
601318.SH,20171011,54.9,55.72,54.55,55.31,54.92,0.39,0.71,664527.95,3671752.167,0.62,0.467989976,1,1
601318.SH,20171012,55.2,57.19,55.12,57.11,55.31,1.8,3.25,898550.11,5060866.914,0.276666667,-0.160513127,1,1
